product_id,location,stock_level,daily_sales,expiry_days,lead_time_days,reorder_flag,timestamp
AZI005,Delhi,173,20,330,14,1,2026-01-19T12:56:13.560519
AMOX002,Bangalore,226,18,53,12,0,2026-01-19T12:56:13.560519
AZI005,Chennai,91,14,117,5,0,2026-01-19T12:56:13.560519
AZI005,Delhi,164,4,219,5,0,2026-01-19T12:56:13.560519
INS003,Hyderabad,125,25,63,6,1,2026-01-19T12:56:13.560519
INS003,Hyderabad,122,10,26,12,0,2026-01-19T12:56:13.560519
PCM001,Chennai,75,10,66,4,0,2026-01-19T12:56:13.560519
INS003,Chennai,99,11,276,6,0,2026-01-19T12:56:13.560519
AMOX002,Hyderabad,170,7,58,4,0,2026-01-19T12:56:13.560519
PCM001,Bangalore,36,10,185,8,1,2026-01-19T12:56:13.560519
VITC004,Mumbai,13,6,89,13,1,2026-01-19T12:56:13.560519
PCM001,Mumbai,269,21,199,2,0,2026-01-19T12:56:13.560519
AMOX002,Delhi,212,16,44,9,0,2026-01-19T12:56:13.560519
AZI005,Hyderabad,74,9,136,11,1,2026-01-19T12:56:13.560519
PCM001,Hyderabad,115,15,330,8,1,2026-01-19T12:56:13.560519
AZI005,Chennai,67,16,323,7,1,2026-01-19T12:56:13.560519
VITC004,Hyderabad,267,21,351,6,0,2026-01-19T12:56:13.560519
AMOX002,Hyderabad,285,3,10,6,0,2026-01-19T12:56:13.560519
AMOX002,Chennai,250,9,116,9,0,2026-01-19T12:56:13.560519
INS003,Chennai,289,23,70,6,0,2026-01-19T12:56:13.560519
AMOX002,Delhi,175,12,196,12,0,2026-01-19T12:56:13.560519
AMOX002,Mumbai,105,2,289,9,0,2026-01-19T12:56:13.560519
AMOX002,Hyderabad,159,18,206,14,1,2026-01-19T12:56:13.560519
AZI005,Chennai,136,7,242,10,0,2026-01-19T12:56:13.560519
VITC004,Hyderabad,93,17,83,12,1,2026-01-19T12:56:13.560519
PCM001,Delhi,247,2,263,4,0,2026-01-19T12:56:13.560519
PCM001,Hyderabad,237,9,307,5,0,2026-01-19T12:56:13.560519
VITC004,Chennai,253,13,312,13,0,2026-01-19T12:56:13.560519
AMOX002,Mumbai,112,6,70,6,0,2026-01-19T12:56:13.560519
AZI005,Chennai,115,23,278,12,1,2026-01-19T12:56:13.560519
INS003,Hyderabad,137,8,159,13,0,2026-01-19T12:56:13.560519
AZI005,Chennai,14,6,312,9,1,2026-01-19T12:56:13.560519
AMOX002,Bangalore,293,21,279,11,0,2026-01-19T12:56:13.560519
AZI005,Bangalore,242,12,21,14,0,2026-01-19T12:56:13.560519
AMOX002,Delhi,255,16,307,9,0,2026-01-19T12:56:13.560519
PCM001,Mumbai,51,14,67,9,1,2026-01-19T12:56:13.560519
AZI005,Chennai,210,18,79,10,0,2026-01-19T12:56:13.560519
AZI005,Mumbai,263,10,291,7,0,2026-01-19T12:56:13.560519
VITC004,Chennai,127,3,349,3,0,2026-01-19T12:56:13.560519
AZI005,Bangalore,206,9,20,6,0,2026-01-19T12:56:13.560519
AZI005,Mumbai,253,11,31,12,0,2026-01-19T12:56:13.560519
INS003,Mumbai,201,21,21,4,0,2026-01-19T12:56:13.560519
VITC004,Hyderabad,25,24,302,3,1,2026-01-19T12:56:13.560519
AZI005,Bangalore,127,17,37,2,0,2026-01-19T12:56:13.560519
AZI005,Hyderabad,223,3,179,14,0,2026-01-19T12:56:13.560519
INS003,Bangalore,18,2,244,14,1,2026-01-19T12:56:13.560519
PCM001,Bangalore,18,17,263,2,1,2026-01-19T12:56:13.560519
INS003,Mumbai,167,21,261,4,0,2026-01-19T12:56:13.560519
AZI005,Bangalore,75,14,310,5,0,2026-01-19T12:56:13.560519
INS003,Chennai,35,1,21,11,0,2026-01-19T12:56:13.560519
VITC004,Chennai,297,24,106,7,0,2026-01-19T12:56:13.560519
INS003,Delhi,182,1,286,11,0,2026-01-19T12:56:13.560519
AZI005,Delhi,276,21,251,3,0,2026-01-19T12:56:13.560519
PCM001,Bangalore,216,2,147,10,0,2026-01-19T12:56:13.560519
AZI005,Mumbai,157,1,296,4,0,2026-01-19T12:56:13.561026
PCM001,Bangalore,127,14,357,8,0,2026-01-19T12:56:13.561026
VITC004,Chennai,36,19,28,2,1,2026-01-19T12:56:13.561026
VITC004,Delhi,106,25,157,10,1,2026-01-19T12:56:13.561026
VITC004,Chennai,274,22,163,11,0,2026-01-19T12:56:13.561026
INS003,Bangalore,132,5,207,8,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,142,11,363,9,0,2026-01-19T12:56:13.561026
VITC004,Bangalore,159,5,269,11,0,2026-01-19T12:56:13.561026
PCM001,Hyderabad,198,6,108,11,0,2026-01-19T12:56:13.561026
VITC004,Delhi,183,21,111,7,0,2026-01-19T12:56:13.561026
AZI005,Chennai,265,20,334,10,0,2026-01-19T12:56:13.561026
INS003,Chennai,292,19,159,2,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,16,23,96,14,1,2026-01-19T12:56:13.561026
AZI005,Hyderabad,263,13,200,13,0,2026-01-19T12:56:13.561026
AMOX002,Bangalore,91,10,269,12,1,2026-01-19T12:56:13.561026
PCM001,Delhi,38,19,69,14,1,2026-01-19T12:56:13.561026
VITC004,Chennai,102,3,26,2,0,2026-01-19T12:56:13.561026
AZI005,Mumbai,112,8,82,7,0,2026-01-19T12:56:13.561026
PCM001,Bangalore,174,11,233,4,0,2026-01-19T12:56:13.561026
VITC004,Delhi,250,9,17,11,0,2026-01-19T12:56:13.561026
INS003,Bangalore,208,13,109,7,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,213,8,200,6,0,2026-01-19T12:56:13.561026
VITC004,Bangalore,25,22,169,11,1,2026-01-19T12:56:13.561026
PCM001,Mumbai,180,1,99,7,0,2026-01-19T12:56:13.561026
AMOX002,Chennai,46,12,279,8,1,2026-01-19T12:56:13.561026
AZI005,Hyderabad,154,3,360,13,0,2026-01-19T12:56:13.561026
PCM001,Chennai,53,23,54,4,1,2026-01-19T12:56:13.561026
AMOX002,Chennai,132,6,102,14,0,2026-01-19T12:56:13.561026
AZI005,Delhi,256,4,347,12,0,2026-01-19T12:56:13.561026
AZI005,Chennai,71,13,292,13,1,2026-01-19T12:56:13.561026
INS003,Hyderabad,16,2,332,13,1,2026-01-19T12:56:13.561026
PCM001,Mumbai,40,18,17,2,0,2026-01-19T12:56:13.561026
AZI005,Mumbai,296,1,102,5,0,2026-01-19T12:56:13.561026
INS003,Mumbai,48,3,101,4,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,39,8,252,2,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,190,14,180,7,0,2026-01-19T12:56:13.561026
INS003,Mumbai,95,25,314,11,1,2026-01-19T12:56:13.561026
AZI005,Mumbai,207,5,160,2,0,2026-01-19T12:56:13.561026
VITC004,Bangalore,184,25,329,11,1,2026-01-19T12:56:13.561026
INS003,Bangalore,11,18,61,10,1,2026-01-19T12:56:13.561026
PCM001,Delhi,284,3,50,11,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,167,3,289,10,0,2026-01-19T12:56:13.561026
PCM001,Delhi,107,18,98,5,0,2026-01-19T12:56:13.561026
VITC004,Chennai,99,11,324,14,1,2026-01-19T12:56:13.561026
AMOX002,Bangalore,157,11,207,8,0,2026-01-19T12:56:13.561026
AMOX002,Chennai,32,24,245,4,1,2026-01-19T12:56:13.561026
AMOX002,Mumbai,197,11,47,13,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,184,14,248,2,0,2026-01-19T12:56:13.561026
INS003,Bangalore,240,4,302,5,0,2026-01-19T12:56:13.561026
INS003,Bangalore,257,8,121,10,0,2026-01-19T12:56:13.561026
AMOX002,Hyderabad,100,21,220,6,1,2026-01-19T12:56:13.561026
PCM001,Bangalore,120,6,196,6,0,2026-01-19T12:56:13.561026
INS003,Mumbai,289,18,260,7,0,2026-01-19T12:56:13.561026
PCM001,Hyderabad,37,4,301,10,1,2026-01-19T12:56:13.561026
PCM001,Bangalore,169,3,163,12,0,2026-01-19T12:56:13.561026
VITC004,Chennai,79,20,21,8,1,2026-01-19T12:56:13.561026
AZI005,Hyderabad,165,2,271,3,0,2026-01-19T12:56:13.561026
AMOX002,Mumbai,163,14,310,3,0,2026-01-19T12:56:13.561026
VITC004,Chennai,100,6,176,5,0,2026-01-19T12:56:13.561026
AMOX002,Bangalore,174,17,324,4,0,2026-01-19T12:56:13.561026
PCM001,Chennai,257,7,161,9,0,2026-01-19T12:56:13.561026
AMOX002,Hyderabad,238,23,272,4,0,2026-01-19T12:56:13.561026
PCM001,Chennai,205,19,43,12,1,2026-01-19T12:56:13.561026
INS003,Bangalore,136,2,151,4,0,2026-01-19T12:56:13.561026
PCM001,Delhi,220,16,268,10,0,2026-01-19T12:56:13.561026
AZI005,Delhi,218,17,28,14,1,2026-01-19T12:56:13.561026
AZI005,Mumbai,173,1,113,9,0,2026-01-19T12:56:13.561026
AMOX002,Bangalore,224,16,266,8,0,2026-01-19T12:56:13.561026
PCM001,Chennai,96,16,313,7,1,2026-01-19T12:56:13.561026
AMOX002,Chennai,189,22,294,5,0,2026-01-19T12:56:13.561026
VITC004,Chennai,146,1,297,4,0,2026-01-19T12:56:13.561026
AMOX002,Delhi,261,3,74,9,0,2026-01-19T12:56:13.561026
AMOX002,Mumbai,154,15,28,2,0,2026-01-19T12:56:13.561026
VITC004,Delhi,32,8,114,10,1,2026-01-19T12:56:13.561026
AMOX002,Hyderabad,204,10,305,4,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,206,18,197,7,0,2026-01-19T12:56:13.561026
AMOX002,Bangalore,235,17,286,12,0,2026-01-19T12:56:13.561026
VITC004,Delhi,70,21,219,12,1,2026-01-19T12:56:13.561026
INS003,Hyderabad,54,14,178,6,1,2026-01-19T12:56:13.561026
PCM001,Chennai,32,13,49,11,1,2026-01-19T12:56:13.561026
VITC004,Bangalore,258,2,154,9,0,2026-01-19T12:56:13.561026
INS003,Mumbai,123,8,235,7,0,2026-01-19T12:56:13.561026
AZI005,Hyderabad,77,25,70,8,1,2026-01-19T12:56:13.561026
PCM001,Chennai,152,13,70,11,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,71,24,108,6,1,2026-01-19T12:56:13.561026
VITC004,Bangalore,132,24,159,11,1,2026-01-19T12:56:13.561026
AMOX002,Chennai,231,3,265,6,0,2026-01-19T12:56:13.561026
VITC004,Delhi,86,23,169,7,1,2026-01-19T12:56:13.561026
AMOX002,Delhi,69,25,199,14,1,2026-01-19T12:56:13.561026
AZI005,Delhi,263,14,348,13,0,2026-01-19T12:56:13.561026
VITC004,Bangalore,100,10,180,8,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,84,9,223,5,0,2026-01-19T12:56:13.561026
AMOX002,Bangalore,82,22,227,10,1,2026-01-19T12:56:13.561026
INS003,Delhi,151,19,134,10,1,2026-01-19T12:56:13.561026
VITC004,Mumbai,201,23,72,5,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,174,20,348,8,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,109,19,229,8,1,2026-01-19T12:56:13.561026
AMOX002,Mumbai,228,15,142,3,0,2026-01-19T12:56:13.561026
AZI005,Delhi,164,22,57,3,0,2026-01-19T12:56:13.561026
INS003,Mumbai,32,8,163,8,1,2026-01-19T12:56:13.561026
PCM001,Bangalore,204,19,17,12,1,2026-01-19T12:56:13.561026
VITC004,Hyderabad,282,9,69,10,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,238,7,183,12,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,130,25,47,8,1,2026-01-19T12:56:13.561026
PCM001,Delhi,222,2,333,5,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,16,2,305,11,1,2026-01-19T12:56:13.561026
AZI005,Bangalore,76,2,232,5,0,2026-01-19T12:56:13.561026
INS003,Bangalore,151,4,172,8,0,2026-01-19T12:56:13.561026
AZI005,Delhi,53,14,250,11,1,2026-01-19T12:56:13.561026
PCM001,Delhi,253,9,134,14,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,55,9,17,9,1,2026-01-19T12:56:13.561026
INS003,Bangalore,74,23,93,13,1,2026-01-19T12:56:13.561026
AZI005,Mumbai,238,19,180,7,0,2026-01-19T12:56:13.561026
AMOX002,Delhi,29,3,178,13,1,2026-01-19T12:56:13.561026
PCM001,Mumbai,219,4,123,5,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,147,1,154,11,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,156,21,155,14,1,2026-01-19T12:56:13.561026
AZI005,Delhi,78,25,164,10,1,2026-01-19T12:56:13.561026
AZI005,Chennai,124,12,327,6,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,49,5,284,10,1,2026-01-19T12:56:13.561026
AZI005,Hyderabad,122,16,51,13,1,2026-01-19T12:56:13.561026
PCM001,Hyderabad,221,7,300,13,0,2026-01-19T12:56:13.561026
INS003,Delhi,228,16,57,8,0,2026-01-19T12:56:13.561026
PCM001,Delhi,245,5,256,6,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,133,16,328,14,1,2026-01-19T12:56:13.561026
INS003,Chennai,222,8,304,4,0,2026-01-19T12:56:13.561026
INS003,Delhi,215,12,252,10,0,2026-01-19T12:56:13.561026
PCM001,Hyderabad,268,6,282,12,0,2026-01-19T12:56:13.561026
AZI005,Hyderabad,235,13,270,6,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,272,22,14,14,1,2026-01-19T12:56:13.561026
AZI005,Mumbai,155,14,85,13,1,2026-01-19T12:56:13.561026
PCM001,Chennai,225,8,94,3,0,2026-01-19T12:56:13.561026
PCM001,Hyderabad,252,2,323,4,0,2026-01-19T12:56:13.561026
AZI005,Chennai,149,10,240,14,0,2026-01-19T12:56:13.561026
VITC004,Delhi,51,15,52,9,1,2026-01-19T12:56:13.561026
AZI005,Chennai,102,18,323,10,1,2026-01-19T12:56:13.561026
PCM001,Chennai,189,17,262,2,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,289,2,96,11,0,2026-01-19T12:56:13.561026
PCM001,Hyderabad,288,11,230,9,0,2026-01-19T12:56:13.561026
PCM001,Chennai,172,22,78,6,0,2026-01-19T12:56:13.561026
AZI005,Chennai,287,10,347,14,0,2026-01-19T12:56:13.561026
INS003,Delhi,189,19,126,3,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,83,11,352,13,1,2026-01-19T12:56:13.561026
VITC004,Delhi,128,3,362,8,0,2026-01-19T12:56:13.561026
INS003,Chennai,116,7,178,7,0,2026-01-19T12:56:13.561026
INS003,Delhi,103,24,172,2,0,2026-01-19T12:56:13.561026
VITC004,Hyderabad,232,14,359,6,0,2026-01-19T12:56:13.561026
AMOX002,Bangalore,216,2,176,11,0,2026-01-19T12:56:13.561026
AZI005,Hyderabad,114,16,264,10,1,2026-01-19T12:56:13.561026
AMOX002,Chennai,103,25,164,12,1,2026-01-19T12:56:13.561026
INS003,Delhi,254,24,174,9,0,2026-01-19T12:56:13.561026
AZI005,Chennai,153,10,334,2,0,2026-01-19T12:56:13.561026
VITC004,Delhi,54,8,166,8,1,2026-01-19T12:56:13.561026
VITC004,Chennai,263,19,347,12,0,2026-01-19T12:56:13.561026
PCM001,Delhi,57,7,284,2,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,57,5,151,10,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,154,8,145,5,0,2026-01-19T12:56:13.561026
AMOX002,Hyderabad,196,9,259,12,0,2026-01-19T12:56:13.561026
PCM001,Bangalore,278,17,103,14,0,2026-01-19T12:56:13.561026
AZI005,Delhi,102,12,356,6,0,2026-01-19T12:56:13.561026
VITC004,Delhi,76,25,70,13,1,2026-01-19T12:56:13.561026
PCM001,Bangalore,241,4,345,2,0,2026-01-19T12:56:13.561026
INS003,Mumbai,88,9,335,2,0,2026-01-19T12:56:13.561026
VITC004,Mumbai,95,5,14,2,0,2026-01-19T12:56:13.561026
INS003,Chennai,173,13,75,4,0,2026-01-19T12:56:13.561026
AMOX002,Delhi,245,10,37,12,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,256,18,210,6,0,2026-01-19T12:56:13.561026
INS003,Delhi,203,9,330,13,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,233,18,35,11,0,2026-01-19T12:56:13.561026
AZI005,Delhi,148,5,169,9,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,212,8,242,13,0,2026-01-19T12:56:13.561026
PCM001,Mumbai,300,25,118,7,0,2026-01-19T12:56:13.561026
PCM001,Hyderabad,228,17,20,10,0,2026-01-19T12:56:13.561026
AMOX002,Hyderabad,65,20,359,5,1,2026-01-19T12:56:13.561026
AMOX002,Hyderabad,39,24,181,4,1,2026-01-19T12:56:13.561026
AMOX002,Delhi,287,11,359,12,0,2026-01-19T12:56:13.561026
AMOX002,Delhi,83,10,65,14,1,2026-01-19T12:56:13.561026
VITC004,Hyderabad,24,21,284,8,1,2026-01-19T12:56:13.561026
AZI005,Bangalore,115,14,192,5,0,2026-01-19T12:56:13.561026
AZI005,Mumbai,171,16,342,3,0,2026-01-19T12:56:13.561026
AZI005,Chennai,151,2,102,7,0,2026-01-19T12:56:13.561026
VITC004,Bangalore,60,18,263,12,1,2026-01-19T12:56:13.561026
PCM001,Chennai,39,25,27,12,1,2026-01-19T12:56:13.561026
PCM001,Delhi,220,17,185,3,0,2026-01-19T12:56:13.561026
VITC004,Bangalore,66,24,224,10,1,2026-01-19T12:56:13.561026
AMOX002,Chennai,238,11,158,14,0,2026-01-19T12:56:13.561026
INS003,Hyderabad,126,21,167,13,1,2026-01-19T12:56:13.561026
AZI005,Hyderabad,96,16,45,14,1,2026-01-19T12:56:13.561026
PCM001,Mumbai,212,3,242,12,0,2026-01-19T12:56:13.561026
AZI005,Bangalore,45,24,136,9,1,2026-01-19T12:56:13.561026
