product_id,location,stock_level,daily_sales,expiry_days,lead_time_days,timestamp
AZI250,Central_Warehouse,582,61,295,7,2024-08-05
DOL650,Central_Warehouse,100,106,166,7,2024-08-05
PAN040,Central_Warehouse,146,62,66,7,2024-08-05
ASP075,Central_Warehouse,611,63,220,7,2024-08-05
PCM001,Central_Warehouse,570,109,123,7,2024-08-06
AMX500,Central_Warehouse,184,73,160,7,2024-08-06
IBU400,Central_Warehouse,397,73,183,7,2024-08-06
MET850,Central_Warehouse,682,73,213,7,2024-08-06
CTZ010,Central_Warehouse,247,72,287,7,2024-08-06
OMP020,Central_Warehouse,696,68,270,7,2024-08-06
AZI250,Central_Warehouse,496,69,365,7,2024-08-06
DOL650,Central_Warehouse,474,112,127,7,2024-08-06
PAN040,Central_Warehouse,676,72,149,7,2024-08-06
ASP075,Central_Warehouse,145,73,231,7,2024-08-06
PCM001,Central_Warehouse,187,109,174,7,2024-08-07
AMX500,Central_Warehouse,325,71,44,7,2024-08-07
IBU400,Central_Warehouse,247,72,238,7,2024-08-07
MET850,Central_Warehouse,616,71,58,7,2024-08-07
CTZ010,Central_Warehouse,438,69,152,7,2024-08-07
OMP020,Central_Warehouse,402,73,310,7,2024-08-07
AZI250,Central_Warehouse,599,70,250,7,2024-08-07
DOL650,Central_Warehouse,752,108,291,7,2024-08-07
PAN040,Central_Warehouse,787,73,291,7,2024-08-07
ASP075,Central_Warehouse,224,67,40,7,2024-08-07
PCM001,Central_Warehouse,840,108,152,7,2024-08-08
AMX500,Central_Warehouse,459,72,332,7,2024-08-08
IBU400,Central_Warehouse,754,72,142,7,2024-08-08
MET850,Central_Warehouse,152,71,285,7,2024-08-08
CTZ010,Central_Warehouse,681,70,198,7,2024-08-08
OMP020,Central_Warehouse,716,70,132,7,2024-08-08
AZI250,Central_Warehouse,408,68,56,7,2024-08-08
DOL650,Central_Warehouse,644,115,313,7,2024-08-08
PAN040,Central_Warehouse,620,72,240,7,2024-08-08
ASP075,Central_Warehouse,558,72,235,7,2024-08-08
PCM001,Central_Warehouse,861,115,197,7,2024-08-09
AMX500,Central_Warehouse,309,70,145,7,2024-08-09
IBU400,Central_Warehouse,428,68,353,7,2024-08-09
MET850,Central_Warehouse,885,72,173,7,2024-08-09
CTZ010,Central_Warehouse,470,71,202,7,2024-08-09
OMP020,Central_Warehouse,711,74,96,7,2024-08-09
AZI250,Central_Warehouse,998,70,213,7,2024-08-09
DOL650,Central_Warehouse,264,116,233,7,2024-08-09
PAN040,Central_Warehouse,696,70,327,7,2024-08-09
ASP075,Central_Warehouse,282,67,178,7,2024-08-09
PCM001,Central_Warehouse,778,131,293,7,2024-08-10
AMX500,Central_Warehouse,127,81,280,7,2024-08-10
IBU400,Central_Warehouse,128,89,284,7,2024-08-10
MET850,Central_Warehouse,474,87,138,7,2024-08-10
CTZ010,Central_Warehouse,855,81,69,7,2024-08-10
OMP020,Central_Warehouse,910,85,113,7,2024-08-10
AZI250,Central_Warehouse,943,84,145,7,2024-08-10
DOL650,Central_Warehouse,941,142,159,7,2024-08-10
PAN040,Central_Warehouse,861,88,159,7,2024-08-10
ASP075,Central_Warehouse,489,83,138,7,2024-08-10
PCM001,Central_Warehouse,118,135,57,7,2024-08-11
AMX500,Central_Warehouse,372,84,208,7,2024-08-11
IBU400,Central_Warehouse,921,84,104,7,2024-08-11
MET850,Central_Warehouse,932,85,50,7,2024-08-11
CTZ010,Central_Warehouse,510,87,191,7,2024-08-11
OMP020,Central_Warehouse,825,85,136,7,2024-08-11
AZI250,Central_Warehouse,435,83,156,7,2024-08-11
DOL650,Central_Warehouse,527,140,78,7,2024-08-11
PAN040,Central_Warehouse,196,84,125,7,2024-08-11
ASP075,Central_Warehouse,234,87,294,7,2024-08-11
PCM001,Central_Warehouse,381,97,46,7,2024-08-12
AMX500,Central_Warehouse,919,63,133,7,2024-08-12
IBU400,Central_Warehouse,463,63,225,7,2024-08-12
MET850,Central_Warehouse,918,65,231,7,2024-08-12
CTZ010,Central_Warehouse,573,61,101,7,2024-08-12
OMP020,Central_Warehouse,498,64,276,7,2024-08-12
AZI250,Central_Warehouse,663,64,86,7,2024-08-12
DOL650,Central_Warehouse,208,97,317,7,2024-08-12
PAN040,Central_Warehouse,900,66,108,7,2024-08-12
ASP075,Central_Warehouse,156,61,88,7,2024-08-12
PCM001,Central_Warehouse,532,108,92,7,2024-08-13
AMX500,Central_Warehouse,254,70,163,7,2024-08-13
IBU400,Central_Warehouse,739,71,261,7,2024-08-13
MET850,Central_Warehouse,279,70,267,7,2024-08-13
CTZ010,Central_Warehouse,982,69,279,7,2024-08-13
OMP020,Central_Warehouse,401,67,296,7,2024-08-13
AZI250,Central_Warehouse,797,71,361,7,2024-08-13
DOL650,Central_Warehouse,933,116,175,7,2024-08-13
PAN040,Central_Warehouse,358,69,350,7,2024-08-13
ASP075,Central_Warehouse,566,72,356,7,2024-08-13
PCM001,Central_Warehouse,272,112,313,7,2024-08-14
AMX500,Central_Warehouse,503,68,170,7,2024-08-14
IBU400,Central_Warehouse,813,73,264,7,2024-08-14
MET850,Central_Warehouse,380,68,209,7,2024-08-14
CTZ010,Central_Warehouse,250,71,217,7,2024-08-14
OMP020,Central_Warehouse,989,69,190,7,2024-08-14
AZI250,Central_Warehouse,692,72,365,7,2024-08-14
DOL650,Central_Warehouse,667,112,273,7,2024-08-14
PAN040,Central_Warehouse,987,71,103,7,2024-08-14
ASP075,Central_Warehouse,704,72,298,7,2024-08-14
PCM001,Central_Warehouse,778,113,75,7,2024-08-15
AMX500,Central_Warehouse,356,71,334,7,2024-08-15
IBU400,Central_Warehouse,231,73,256,7,2024-08-15
MET850,Central_Warehouse,336,74,286,7,2024-08-15
CTZ010,Central_Warehouse,931,72,162,7,2024-08-15
OMP020,Central_Warehouse,144,69,110,7,2024-08-15
AZI250,Central_Warehouse,496,70,196,7,2024-08-15
DOL650,Central_Warehouse,827,109,344,7,2024-08-15
PAN040,Central_Warehouse,624,68,178,7,2024-08-15
ASP075,Central_Warehouse,789,72,339,7,2024-08-15
PCM001,Central_Warehouse,535,119,281,7,2024-08-16
AMX500,Central_Warehouse,782,71,92,7,2024-08-16
IBU400,Central_Warehouse,880,72,156,7,2024-08-16
MET850,Central_Warehouse,863,72,236,7,2024-08-16
CTZ010,Central_Warehouse,290,72,161,7,2024-08-16
OMP020,Central_Warehouse,791,70,204,7,2024-08-16
AZI250,Central_Warehouse,527,73,242,7,2024-08-16
DOL650,Central_Warehouse,462,111,128,7,2024-08-16
PAN040,Central_Warehouse,559,72,344,7,2024-08-16
ASP075,Central_Warehouse,349,72,313,7,2024-08-16
PCM001,Central_Warehouse,906,137,303,7,2024-08-17
AMX500,Central_Warehouse,354,82,316,7,2024-08-17
IBU400,Central_Warehouse,358,88,250,7,2024-08-17
MET850,Central_Warehouse,620,88,72,7,2024-08-17
CTZ010,Central_Warehouse,606,85,232,7,2024-08-17
OMP020,Central_Warehouse,863,84,73,7,2024-08-17
AZI250,Central_Warehouse,632,81,152,7,2024-08-17
DOL650,Central_Warehouse,258,133,316,7,2024-08-17
PAN040,Central_Warehouse,447,89,115,7,2024-08-17
ASP075,Central_Warehouse,103,88,212,7,2024-08-17
PCM001,Central_Warehouse,369,142,218,7,2024-08-18
AMX500,Central_Warehouse,639,88,114,7,2024-08-18
IBU400,Central_Warehouse,849,85,123,7,2024-08-18
MET850,Central_Warehouse,429,86,193,7,2024-08-18
CTZ010,Central_Warehouse,167,82,43,7,2024-08-18
OMP020,Central_Warehouse,663,88,259,7,2024-08-18
AZI250,Central_Warehouse,327,82,324,7,2024-08-18
DOL650,Central_Warehouse,443,140,213,7,2024-08-18
PAN040,Central_Warehouse,731,87,89,7,2024-08-18
ASP075,Central_Warehouse,507,86,341,7,2024-08-18
PCM001,Central_Warehouse,321,104,36,7,2024-08-19
AMX500,Central_Warehouse,349,66,31,7,2024-08-19
IBU400,Central_Warehouse,546,63,184,7,2024-08-19
MET850,Central_Warehouse,880,62,215,7,2024-08-19
CTZ010,Central_Warehouse,676,66,95,7,2024-08-19
OMP020,Central_Warehouse,350,63,338,7,2024-08-19
AZI250,Central_Warehouse,850,63,96,7,2024-08-19
DOL650,Central_Warehouse,336,107,343,7,2024-08-19
PAN040,Central_Warehouse,423,66,74,7,2024-08-19
ASP075,Central_Warehouse,611,65,48,7,2024-08-19
PCM001,Central_Warehouse,932,118,38,7,2024-08-20
AMX500,Central_Warehouse,966,74,134,7,2024-08-20
IBU400,Central_Warehouse,885,70,91,7,2024-08-20
MET850,Central_Warehouse,911,73,172,7,2024-08-20
CTZ010,Central_Warehouse,462,69,351,7,2024-08-20
OMP020,Central_Warehouse,981,74,79,7,2024-08-20
AZI250,Central_Warehouse,331,69,259,7,2024-08-20
DOL650,Central_Warehouse,734,119,150,7,2024-08-20
PAN040,Central_Warehouse,920,73,163,7,2024-08-20
ASP075,Central_Warehouse,727,74,180,7,2024-08-20
PCM001,Central_Warehouse,247,111,164,7,2024-08-21
AMX500,Central_Warehouse,623,69,93,7,2024-08-21
IBU400,Central_Warehouse,863,73,252,7,2024-08-21
MET850,Central_Warehouse,137,71,92,7,2024-08-21
CTZ010,Central_Warehouse,648,71,353,7,2024-08-21
OMP020,Central_Warehouse,920,72,108,7,2024-08-21
AZI250,Central_Warehouse,578,73,77,7,2024-08-21
DOL650,Central_Warehouse,484,116,278,7,2024-08-21
PAN040,Central_Warehouse,342,68,183,7,2024-08-21
ASP075,Central_Warehouse,324,69,306,7,2024-08-21
PCM001,Central_Warehouse,142,113,102,7,2024-08-22
AMX500,Central_Warehouse,976,73,213,7,2024-08-22
IBU400,Central_Warehouse,324,69,112,7,2024-08-22
MET850,Central_Warehouse,568,71,47,7,2024-08-22
CTZ010,Central_Warehouse,802,71,184,7,2024-08-22
OMP020,Central_Warehouse,189,71,183,7,2024-08-22
AZI250,Central_Warehouse,653,70,76,7,2024-08-22
DOL650,Central_Warehouse,873,109,229,7,2024-08-22
PAN040,Central_Warehouse,568,71,148,7,2024-08-22
ASP075,Central_Warehouse,654,68,145,7,2024-08-22
PCM001,Central_Warehouse,516,112,211,7,2024-08-23
AMX500,Central_Warehouse,320,72,331,7,2024-08-23
IBU400,Central_Warehouse,124,71,302,7,2024-08-23
MET850,Central_Warehouse,596,71,233,7,2024-08-23
CTZ010,Central_Warehouse,709,72,292,7,2024-08-23
OMP020,Central_Warehouse,436,72,351,7,2024-08-23
AZI250,Central_Warehouse,275,74,45,7,2024-08-23
DOL650,Central_Warehouse,111,115,217,7,2024-08-23
PAN040,Central_Warehouse,374,72,70,7,2024-08-23
ASP075,Central_Warehouse,921,69,71,7,2024-08-23
PCM001,Central_Warehouse,911,138,343,7,2024-08-24
AMX500,Central_Warehouse,575,82,292,7,2024-08-24
IBU400,Central_Warehouse,407,82,234,7,2024-08-24
MET850,Central_Warehouse,235,86,105,7,2024-08-24
CTZ010,Central_Warehouse,635,89,307,7,2024-08-24
OMP020,Central_Warehouse,360,89,159,7,2024-08-24
AZI250,Central_Warehouse,385,85,295,7,2024-08-24
DOL650,Central_Warehouse,213,132,326,7,2024-08-24
PAN040,Central_Warehouse,119,83,179,7,2024-08-24
ASP075,Central_Warehouse,487,87,142,7,2024-08-24
PCM001,Central_Warehouse,992,139,331,7,2024-08-25
AMX500,Central_Warehouse,461,88,181,7,2024-08-25
IBU400,Central_Warehouse,955,86,311,7,2024-08-25
MET850,Central_Warehouse,336,86,306,7,2024-08-25
CTZ010,Central_Warehouse,584,90,40,7,2024-08-25
OMP020,Central_Warehouse,320,85,184,7,2024-08-25
AZI250,Central_Warehouse,454,84,49,7,2024-08-25
DOL650,Central_Warehouse,656,131,178,7,2024-08-25
PAN040,Central_Warehouse,449,89,237,7,2024-08-25
ASP075,Central_Warehouse,390,89,208,7,2024-08-25
PCM001,Central_Warehouse,693,105,310,7,2024-08-26
AMX500,Central_Warehouse,126,64,263,7,2024-08-26
IBU400,Central_Warehouse,640,62,217,7,2024-08-26
MET850,Central_Warehouse,964,63,178,7,2024-08-26
CTZ010,Central_Warehouse,154,62,142,7,2024-08-26
OMP020,Central_Warehouse,235,64,254,7,2024-08-26
AZI250,Central_Warehouse,658,66,276,7,2024-08-26
DOL650,Central_Warehouse,704,98,256,7,2024-08-26
PAN040,Central_Warehouse,845,64,79,7,2024-08-26
ASP075,Central_Warehouse,199,66,49,7,2024-08-26
PCM001,Central_Warehouse,856,117,68,7,2024-08-27
AMX500,Central_Warehouse,728,70,82,7,2024-08-27
IBU400,Central_Warehouse,568,70,138,7,2024-08-27
MET850,Central_Warehouse,793,71,216,7,2024-08-27
CTZ010,Central_Warehouse,803,75,322,7,2024-08-27
OMP020,Central_Warehouse,367,72,115,7,2024-08-27
AZI250,Central_Warehouse,783,68,248,7,2024-08-27
DOL650,Central_Warehouse,502,115,315,7,2024-08-27
PAN040,Central_Warehouse,459,72,126,7,2024-08-27
ASP075,Central_Warehouse,682,68,246,7,2024-08-27
PCM001,Central_Warehouse,640,114,202,7,2024-08-28
AMX500,Central_Warehouse,422,72,294,7,2024-08-28
IBU400,Central_Warehouse,154,72,196,7,2024-08-28
MET850,Central_Warehouse,692,68,43,7,2024-08-28
CTZ010,Central_Warehouse,683,72,359,7,2024-08-28
OMP020,Central_Warehouse,101,70,123,7,2024-08-28
AZI250,Central_Warehouse,208,68,85,7,2024-08-28
DOL650,Central_Warehouse,841,114,271,7,2024-08-28
PAN040,Central_Warehouse,869,73,356,7,2024-08-28
ASP075,Central_Warehouse,399,72,70,7,2024-08-28
PCM001,Central_Warehouse,664,114,297,7,2024-08-29
AMX500,Central_Warehouse,211,71,275,7,2024-08-29
IBU400,Central_Warehouse,982,73,244,7,2024-08-29
MET850,Central_Warehouse,455,71,119,7,2024-08-29
CTZ010,Central_Warehouse,790,73,90,7,2024-08-29
OMP020,Central_Warehouse,690,74,222,7,2024-08-29
AZI250,Central_Warehouse,694,69,325,7,2024-08-29
DOL650,Central_Warehouse,509,117,257,7,2024-08-29
PAN040,Central_Warehouse,252,75,255,7,2024-08-29
ASP075,Central_Warehouse,437,73,329,7,2024-08-29
PCM001,Central_Warehouse,595,114,274,7,2024-08-30
AMX500,Central_Warehouse,346,69,143,7,2024-08-30
IBU400,Central_Warehouse,163,74,165,7,2024-08-30
MET850,Central_Warehouse,965,73,335,7,2024-08-30
CTZ010,Central_Warehouse,655,71,298,7,2024-08-30
OMP020,Central_Warehouse,183,72,252,7,2024-08-30
AZI250,Central_Warehouse,876,74,33,7,2024-08-30
DOL650,Central_Warehouse,745,112,155,7,2024-08-30
PAN040,Central_Warehouse,565,72,102,7,2024-08-30
ASP075,Central_Warehouse,849,71,323,7,2024-08-30
PCM001,Central_Warehouse,434,131,105,7,2024-08-31
AMX500,Central_Warehouse,926,87,340,7,2024-08-31
IBU400,Central_Warehouse,440,83,240,7,2024-08-31
MET850,Central_Warehouse,504,86,281,7,2024-08-31
CTZ010,Central_Warehouse,117,84,363,7,2024-08-31
OMP020,Central_Warehouse,126,86,310,7,2024-08-31
AZI250,Central_Warehouse,417,87,269,7,2024-08-31
DOL650,Central_Warehouse,152,136,358,7,2024-08-31
PAN040,Central_Warehouse,180,82,286,7,2024-08-31
ASP075,Central_Warehouse,557,82,295,7,2024-08-31
PCM001,Central_Warehouse,530,120,277,7,2024-09-01
AMX500,Central_Warehouse,442,72,331,7,2024-09-01
IBU400,Central_Warehouse,365,74,343,7,2024-09-01
MET850,Central_Warehouse,215,74,248,7,2024-09-01
CTZ010,Central_Warehouse,810,71,340,7,2024-09-01
OMP020,Central_Warehouse,981,69,282,7,2024-09-01
AZI250,Central_Warehouse,730,70,242,7,2024-09-01
DOL650,Central_Warehouse,141,116,220,7,2024-09-01
PAN040,Central_Warehouse,588,73,288,7,2024-09-01
ASP075,Central_Warehouse,174,73,345,7,2024-09-01
PCM001,Central_Warehouse,661,90,323,7,2024-09-02
AMX500,Central_Warehouse,268,56,242,7,2024-09-02
IBU400,Central_Warehouse,982,55,152,7,2024-09-02
MET850,Central_Warehouse,297,52,229,7,2024-09-02
CTZ010,Central_Warehouse,603,55,161,7,2024-09-02
OMP020,Central_Warehouse,802,52,114,7,2024-09-02
AZI250,Central_Warehouse,335,54,144,7,2024-09-02
DOL650,Central_Warehouse,377,88,88,7,2024-09-02
PAN040,Central_Warehouse,306,55,220,7,2024-09-02
ASP075,Central_Warehouse,827,52,349,7,2024-09-02
PCM001,Central_Warehouse,984,94,223,7,2024-09-03
AMX500,Central_Warehouse,577,61,311,7,2024-09-03
IBU400,Central_Warehouse,358,58,172,7,2024-09-03
MET850,Central_Warehouse,715,60,282,7,2024-09-03
CTZ010,Central_Warehouse,394,62,220,7,2024-09-03
OMP020,Central_Warehouse,582,60,80,7,2024-09-03
AZI250,Central_Warehouse,530,62,146,7,2024-09-03
DOL650,Central_Warehouse,968,91,328,7,2024-09-03
PAN040,Central_Warehouse,809,62,183,7,2024-09-03
ASP075,Central_Warehouse,870,57,50,7,2024-09-03
PCM001,Central_Warehouse,862,97,205,7,2024-09-04
AMX500,Central_Warehouse,174,62,119,7,2024-09-04
IBU400,Central_Warehouse,175,57,295,7,2024-09-04
MET850,Central_Warehouse,551,57,204,7,2024-09-04
CTZ010,Central_Warehouse,270,58,220,7,2024-09-04
OMP020,Central_Warehouse,378,63,118,7,2024-09-04
AZI250,Central_Warehouse,258,59,364,7,2024-09-04
DOL650,Central_Warehouse,379,100,217,7,2024-09-04
PAN040,Central_Warehouse,280,60,38,7,2024-09-04
ASP075,Central_Warehouse,565,62,218,7,2024-09-04
PCM001,Central_Warehouse,583,99,248,7,2024-09-05
AMX500,Central_Warehouse,579,60,171,7,2024-09-05
IBU400,Central_Warehouse,172,60,268,7,2024-09-05
MET850,Central_Warehouse,238,61,318,7,2024-09-05
CTZ010,Central_Warehouse,647,62,156,7,2024-09-05
OMP020,Central_Warehouse,170,62,225,7,2024-09-05
AZI250,Central_Warehouse,141,57,66,7,2024-09-05
DOL650,Central_Warehouse,251,99,223,7,2024-09-05
PAN040,Central_Warehouse,909,61,45,7,2024-09-05
ASP075,Central_Warehouse,656,61,33,7,2024-09-05
PCM001,Central_Warehouse,116,98,134,7,2024-09-06
AMX500,Central_Warehouse,708,58,203,7,2024-09-06
IBU400,Central_Warehouse,624,61,220,7,2024-09-06
MET850,Central_Warehouse,320,61,166,7,2024-09-06
CTZ010,Central_Warehouse,368,59,32,7,2024-09-06
OMP020,Central_Warehouse,823,61,199,7,2024-09-06
AZI250,Central_Warehouse,515,62,109,7,2024-09-06
DOL650,Central_Warehouse,724,97,175,7,2024-09-06
PAN040,Central_Warehouse,392,60,89,7,2024-09-06
ASP075,Central_Warehouse,278,61,189,7,2024-09-06
PCM001,Central_Warehouse,548,110,116,7,2024-09-07
AMX500,Central_Warehouse,339,69,205,7,2024-09-07
IBU400,Central_Warehouse,732,71,279,7,2024-09-07
MET850,Central_Warehouse,320,75,135,7,2024-09-07
CTZ010,Central_Warehouse,151,71,322,7,2024-09-07
OMP020,Central_Warehouse,540,72,170,7,2024-09-07
AZI250,Central_Warehouse,742,72,39,7,2024-09-07
DOL650,Central_Warehouse,336,111,216,7,2024-09-07
PAN040,Central_Warehouse,404,68,208,7,2024-09-07
ASP075,Central_Warehouse,102,74,209,7,2024-09-07
PCM001,Central_Warehouse,110,110,101,7,2024-09-08
AMX500,Central_Warehouse,337,73,94,7,2024-09-08
IBU400,Central_Warehouse,750,71,251,7,2024-09-08
MET850,Central_Warehouse,892,71,93,7,2024-09-08
CTZ010,Central_Warehouse,808,72,262,7,2024-09-08
OMP020,Central_Warehouse,250,72,206,7,2024-09-08
AZI250,Central_Warehouse,686,72,361,7,2024-09-08
DOL650,Central_Warehouse,912,113,316,7,2024-09-08
PAN040,Central_Warehouse,529,70,226,7,2024-09-08
ASP075,Central_Warehouse,507,72,140,7,2024-09-08
PCM001,Central_Warehouse,828,88,320,7,2024-09-09
AMX500,Central_Warehouse,683,51,49,7,2024-09-09
IBU400,Central_Warehouse,717,54,166,7,2024-09-09
MET850,Central_Warehouse,452,53,203,7,2024-09-09
CTZ010,Central_Warehouse,924,53,43,7,2024-09-09
OMP020,Central_Warehouse,889,54,210,7,2024-09-09
AZI250,Central_Warehouse,352,53,310,7,2024-09-09
DOL650,Central_Warehouse,932,82,218,7,2024-09-09
PAN040,Central_Warehouse,422,54,191,7,2024-09-09
ASP075,Central_Warehouse,690,54,116,7,2024-09-09
PCM001,Central_Warehouse,322,100,30,7,2024-09-10
AMX500,Central_Warehouse,497,59,135,7,2024-09-10
IBU400,Central_Warehouse,272,62,290,7,2024-09-10
MET850,Central_Warehouse,236,63,186,7,2024-09-10
CTZ010,Central_Warehouse,567,60,285,7,2024-09-10
OMP020,Central_Warehouse,636,57,86,7,2024-09-10
AZI250,Central_Warehouse,174,60,114,7,2024-09-10
DOL650,Central_Warehouse,797,101,90,7,2024-09-10
PAN040,Central_Warehouse,916,58,332,7,2024-09-10
ASP075,Central_Warehouse,397,58,333,7,2024-09-10
PCM001,Central_Warehouse,336,101,327,7,2024-09-11
AMX500,Central_Warehouse,117,63,284,7,2024-09-11
IBU400,Central_Warehouse,165,57,259,7,2024-09-11
MET850,Central_Warehouse,347,58,158,7,2024-09-11
CTZ010,Central_Warehouse,259,59,129,7,2024-09-11
OMP020,Central_Warehouse,825,59,319,7,2024-09-11
AZI250,Central_Warehouse,940,61,365,7,2024-09-11
DOL650,Central_Warehouse,119,98,327,7,2024-09-11
PAN040,Central_Warehouse,160,59,122,7,2024-09-11
ASP075,Central_Warehouse,149,59,343,7,2024-09-11
PCM001,Central_Warehouse,214,91,44,7,2024-09-12
AMX500,Central_Warehouse,354,57,288,7,2024-09-12
IBU400,Central_Warehouse,322,60,253,7,2024-09-12
MET850,Central_Warehouse,610,57,211,7,2024-09-12
CTZ010,Central_Warehouse,611,59,101,7,2024-09-12
OMP020,Central_Warehouse,113,62,92,7,2024-09-12
AZI250,Central_Warehouse,130,63,337,7,2024-09-12
DOL650,Central_Warehouse,624,100,320,7,2024-09-12
PAN040,Central_Warehouse,770,60,106,7,2024-09-12
ASP075,Central_Warehouse,606,62,85,7,2024-09-12
PCM001,Central_Warehouse,661,95,194,7,2024-09-13
AMX500,Central_Warehouse,777,60,291,7,2024-09-13
IBU400,Central_Warehouse,267,62,71,7,2024-09-13
MET850,Central_Warehouse,557,57,94,7,2024-09-13
CTZ010,Central_Warehouse,600,60,265,7,2024-09-13
OMP020,Central_Warehouse,553,61,321,7,2024-09-13
AZI250,Central_Warehouse,516,61,330,7,2024-09-13
DOL650,Central_Warehouse,516,97,113,7,2024-09-13
PAN040,Central_Warehouse,396,63,119,7,2024-09-13
ASP075,Central_Warehouse,366,63,271,7,2024-09-13
PCM001,Central_Warehouse,414,112,285,7,2024-09-14
AMX500,Central_Warehouse,277,69,145,7,2024-09-14
IBU400,Central_Warehouse,953,69,215,7,2024-09-14
MET850,Central_Warehouse,997,75,297,7,2024-09-14
CTZ010,Central_Warehouse,996,74,181,7,2024-09-14
OMP020,Central_Warehouse,591,72,249,7,2024-09-14
AZI250,Central_Warehouse,394,71,41,7,2024-09-14
DOL650,Central_Warehouse,648,113,39,7,2024-09-14
PAN040,Central_Warehouse,349,69,217,7,2024-09-14
ASP075,Central_Warehouse,311,72,198,7,2024-09-14
PCM001,Central_Warehouse,538,116,32,7,2024-09-15
AMX500,Central_Warehouse,973,70,149,7,2024-09-15
IBU400,Central_Warehouse,855,72,192,7,2024-09-15
MET850,Central_Warehouse,179,70,301,7,2024-09-15
CTZ010,Central_Warehouse,198,74,206,7,2024-09-15
OMP020,Central_Warehouse,762,70,57,7,2024-09-15
AZI250,Central_Warehouse,181,71,328,7,2024-09-15
DOL650,Central_Warehouse,125,121,74,7,2024-09-15
PAN040,Central_Warehouse,951,75,359,7,2024-09-15
ASP075,Central_Warehouse,529,74,169,7,2024-09-15
PCM001,Central_Warehouse,230,90,326,7,2024-09-16
AMX500,Central_Warehouse,807,52,148,7,2024-09-16
IBU400,Central_Warehouse,272,52,280,7,2024-09-16
MET850,Central_Warehouse,670,55,218,7,2024-09-16
CTZ010,Central_Warehouse,215,54,314,7,2024-09-16
OMP020,Central_Warehouse,608,56,233,7,2024-09-16
AZI250,Central_Warehouse,484,52,258,7,2024-09-16
DOL650,Central_Warehouse,751,85,77,7,2024-09-16
PAN040,Central_Warehouse,843,53,230,7,2024-09-16
ASP075,Central_Warehouse,963,55,108,7,2024-09-16
PCM001,Central_Warehouse,299,99,151,7,2024-09-17
AMX500,Central_Warehouse,592,61,194,7,2024-09-17
IBU400,Central_Warehouse,469,59,108,7,2024-09-17
MET850,Central_Warehouse,294,60,76,7,2024-09-17
CTZ010,Central_Warehouse,159,62,331,7,2024-09-17
OMP020,Central_Warehouse,816,58,133,7,2024-09-17
AZI250,Central_Warehouse,504,63,39,7,2024-09-17
DOL650,Central_Warehouse,267,97,256,7,2024-09-17
PAN040,Central_Warehouse,747,57,171,7,2024-09-17
ASP075,Central_Warehouse,691,62,175,7,2024-09-17
PCM001,Central_Warehouse,517,92,201,7,2024-09-18
AMX500,Central_Warehouse,412,63,355,7,2024-09-18
IBU400,Central_Warehouse,608,63,252,7,2024-09-18
MET850,Central_Warehouse,319,61,277,7,2024-09-18
CTZ010,Central_Warehouse,729,60,174,7,2024-09-18
OMP020,Central_Warehouse,592,61,363,7,2024-09-18
AZI250,Central_Warehouse,404,63,157,7,2024-09-18
DOL650,Central_Warehouse,635,94,154,7,2024-09-18
PAN040,Central_Warehouse,681,61,365,7,2024-09-18
ASP075,Central_Warehouse,316,60,250,7,2024-09-18
PCM001,Central_Warehouse,167,95,59,7,2024-09-19
AMX500,Central_Warehouse,464,61,153,7,2024-09-19
IBU400,Central_Warehouse,185,62,350,7,2024-09-19
MET850,Central_Warehouse,301,63,144,7,2024-09-19
CTZ010,Central_Warehouse,277,61,46,7,2024-09-19
OMP020,Central_Warehouse,989,58,242,7,2024-09-19
AZI250,Central_Warehouse,197,63,246,7,2024-09-19
DOL650,Central_Warehouse,464,95,177,7,2024-09-19
PAN040,Central_Warehouse,113,57,311,7,2024-09-19
ASP075,Central_Warehouse,512,62,155,7,2024-09-19
PCM001,Central_Warehouse,156,96,55,7,2024-09-20
AMX500,Central_Warehouse,996,60,43,7,2024-09-20
IBU400,Central_Warehouse,479,62,187,7,2024-09-20
MET850,Central_Warehouse,807,63,65,7,2024-09-20
CTZ010,Central_Warehouse,687,59,31,7,2024-09-20
OMP020,Central_Warehouse,162,62,209,7,2024-09-20
AZI250,Central_Warehouse,437,58,33,7,2024-09-20
DOL650,Central_Warehouse,714,99,227,7,2024-09-20
PAN040,Central_Warehouse,831,63,153,7,2024-09-20
ASP075,Central_Warehouse,493,59,281,7,2024-09-20
PCM001,Central_Warehouse,461,111,123,7,2024-09-21
AMX500,Central_Warehouse,335,75,142,7,2024-09-21
IBU400,Central_Warehouse,849,74,247,7,2024-09-21
MET850,Central_Warehouse,369,73,269,7,2024-09-21
CTZ010,Central_Warehouse,988,70,158,7,2024-09-21
OMP020,Central_Warehouse,777,70,363,7,2024-09-21
AZI250,Central_Warehouse,400,76,40,7,2024-09-21
DOL650,Central_Warehouse,787,112,64,7,2024-09-21
PAN040,Central_Warehouse,546,75,322,7,2024-09-21
ASP075,Central_Warehouse,133,70,364,7,2024-09-21
PCM001,Central_Warehouse,503,118,184,7,2024-09-22
AMX500,Central_Warehouse,839,72,51,7,2024-09-22
IBU400,Central_Warehouse,463,73,255,7,2024-09-22
MET850,Central_Warehouse,224,73,335,7,2024-09-22
CTZ010,Central_Warehouse,203,75,247,7,2024-09-22
OMP020,Central_Warehouse,953,75,327,7,2024-09-22
AZI250,Central_Warehouse,705,76,182,7,2024-09-22
