product_id,location,stock_level,daily_sales,expiry_days,lead_time_days,timestamp
OMP020,Central_Warehouse,653,70,362,7,2024-07-25
AZI250,Central_Warehouse,347,68,175,7,2024-07-25
DOL650,Central_Warehouse,824,106,244,7,2024-07-25
PAN040,Central_Warehouse,504,72,219,7,2024-07-25
ASP075,Central_Warehouse,244,72,243,7,2024-07-25
PCM001,Central_Warehouse,822,116,362,7,2024-07-26
AMX500,Central_Warehouse,137,73,31,7,2024-07-26
IBU400,Central_Warehouse,521,67,267,7,2024-07-26
MET850,Central_Warehouse,461,68,127,7,2024-07-26
CTZ010,Central_Warehouse,645,67,349,7,2024-07-26
OMP020,Central_Warehouse,763,70,168,7,2024-07-26
AZI250,Central_Warehouse,715,68,176,7,2024-07-26
DOL650,Central_Warehouse,644,111,60,7,2024-07-26
PAN040,Central_Warehouse,583,68,342,7,2024-07-26
ASP075,Central_Warehouse,690,67,295,7,2024-07-26
PCM001,Central_Warehouse,171,136,102,7,2024-07-27
AMX500,Central_Warehouse,371,88,158,7,2024-07-27
IBU400,Central_Warehouse,567,82,105,7,2024-07-27
MET850,Central_Warehouse,254,83,297,7,2024-07-27
CTZ010,Central_Warehouse,880,83,306,7,2024-07-27
OMP020,Central_Warehouse,926,82,157,7,2024-07-27
AZI250,Central_Warehouse,911,88,217,7,2024-07-27
DOL650,Central_Warehouse,858,130,65,7,2024-07-27
PAN040,Central_Warehouse,537,86,58,7,2024-07-27
ASP075,Central_Warehouse,615,86,326,7,2024-07-27
PCM001,Central_Warehouse,514,137,237,7,2024-07-28
AMX500,Central_Warehouse,555,82,199,7,2024-07-28
IBU400,Central_Warehouse,880,87,63,7,2024-07-28
MET850,Central_Warehouse,288,84,197,7,2024-07-28
CTZ010,Central_Warehouse,433,85,149,7,2024-07-28
OMP020,Central_Warehouse,346,80,100,7,2024-07-28
AZI250,Central_Warehouse,808,80,133,7,2024-07-28
DOL650,Central_Warehouse,627,129,129,7,2024-07-28
PAN040,Central_Warehouse,631,80,326,7,2024-07-28
ASP075,Central_Warehouse,191,88,289,7,2024-07-28
PCM001,Central_Warehouse,923,99,120,7,2024-07-29
AMX500,Central_Warehouse,887,60,193,7,2024-07-29
IBU400,Central_Warehouse,636,61,211,7,2024-07-29
MET850,Central_Warehouse,202,65,39,7,2024-07-29
CTZ010,Central_Warehouse,676,61,254,7,2024-07-29
OMP020,Central_Warehouse,164,65,244,7,2024-07-29
AZI250,Central_Warehouse,521,61,311,7,2024-07-29
DOL650,Central_Warehouse,556,101,275,7,2024-07-29
PAN040,Central_Warehouse,191,66,279,7,2024-07-29
ASP075,Central_Warehouse,997,66,149,7,2024-07-29
PCM001,Central_Warehouse,163,109,180,7,2024-07-30
AMX500,Central_Warehouse,387,68,221,7,2024-07-30
IBU400,Central_Warehouse,552,70,79,7,2024-07-30
MET850,Central_Warehouse,544,71,120,7,2024-07-30
CTZ010,Central_Warehouse,712,71,165,7,2024-07-30
OMP020,Central_Warehouse,947,69,183,7,2024-07-30
AZI250,Central_Warehouse,866,67,306,7,2024-07-30
DOL650,Central_Warehouse,678,117,64,7,2024-07-30
PAN040,Central_Warehouse,270,68,113,7,2024-07-30
ASP075,Central_Warehouse,328,71,108,7,2024-07-30
PCM001,Central_Warehouse,478,112,78,7,2024-07-31
AMX500,Central_Warehouse,212,70,234,7,2024-07-31
IBU400,Central_Warehouse,446,72,205,7,2024-07-31
MET850,Central_Warehouse,309,72,262,7,2024-07-31
CTZ010,Central_Warehouse,336,73,172,7,2024-07-31
OMP020,Central_Warehouse,404,66,147,7,2024-07-31
AZI250,Central_Warehouse,281,68,279,7,2024-07-31
DOL650,Central_Warehouse,133,111,152,7,2024-07-31
PAN040,Central_Warehouse,111,73,357,7,2024-07-31
ASP075,Central_Warehouse,483,73,224,7,2024-07-31
PCM001,Central_Warehouse,318,114,102,7,2024-08-01
AMX500,Central_Warehouse,991,68,77,7,2024-08-01
IBU400,Central_Warehouse,741,70,55,7,2024-08-01
MET850,Central_Warehouse,233,72,279,7,2024-08-01
CTZ010,Central_Warehouse,616,73,254,7,2024-08-01
OMP020,Central_Warehouse,529,73,86,7,2024-08-01
AZI250,Central_Warehouse,592,69,55,7,2024-08-01
DOL650,Central_Warehouse,132,111,147,7,2024-08-01
PAN040,Central_Warehouse,568,68,254,7,2024-08-01
ASP075,Central_Warehouse,283,71,215,7,2024-08-01
PCM001,Central_Warehouse,718,114,303,7,2024-08-02
AMX500,Central_Warehouse,268,67,51,7,2024-08-02
IBU400,Central_Warehouse,520,71,138,7,2024-08-02
MET850,Central_Warehouse,847,73,129,7,2024-08-02
CTZ010,Central_Warehouse,951,71,164,7,2024-08-02
OMP020,Central_Warehouse,723,70,70,7,2024-08-02
AZI250,Central_Warehouse,880,69,252,7,2024-08-02
DOL650,Central_Warehouse,763,112,34,7,2024-08-02
PAN040,Central_Warehouse,141,72,144,7,2024-08-02
ASP075,Central_Warehouse,329,70,235,7,2024-08-02
PCM001,Central_Warehouse,500,134,96,7,2024-08-03
AMX500,Central_Warehouse,758,85,303,7,2024-08-03
IBU400,Central_Warehouse,590,86,270,7,2024-08-03
MET850,Central_Warehouse,582,88,224,7,2024-08-03
CTZ010,Central_Warehouse,796,82,291,7,2024-08-03
OMP020,Central_Warehouse,448,80,158,7,2024-08-03
AZI250,Central_Warehouse,141,84,362,7,2024-08-03
DOL650,Central_Warehouse,180,135,265,7,2024-08-03
PAN040,Central_Warehouse,438,85,229,7,2024-08-03
ASP075,Central_Warehouse,622,84,59,7,2024-08-03
PCM001,Central_Warehouse,562,135,97,7,2024-08-04
AMX500,Central_Warehouse,257,83,176,7,2024-08-04
IBU400,Central_Warehouse,574,85,215,7,2024-08-04
MET850,Central_Warehouse,860,80,114,7,2024-08-04
CTZ010,Central_Warehouse,768,86,39,7,2024-08-04
OMP020,Central_Warehouse,903,81,192,7,2024-08-04
AZI250,Central_Warehouse,596,86,278,7,2024-08-04
DOL650,Central_Warehouse,812,136,182,7,2024-08-04
PAN040,Central_Warehouse,655,83,189,7,2024-08-04
ASP075,Central_Warehouse,699,80,338,7,2024-08-04
PCM001,Central_Warehouse,473,106,182,7,2024-08-05
AMX500,Central_Warehouse,184,64,52,7,2024-08-05
IBU400,Central_Warehouse,613,65,134,7,2024-08-05
MET850,Central_Warehouse,486,60,277,7,2024-08-05
CTZ010,Central_Warehouse,539,65,134,7,2024-08-05
OMP020,Central_Warehouse,103,65,39,7,2024-08-05
AZI250,Central_Warehouse,768,65,117,7,2024-08-05
DOL650,Central_Warehouse,966,100,57,7,2024-08-05
PAN040,Central_Warehouse,921,62,273,7,2024-08-05
ASP075,Central_Warehouse,795,64,335,7,2024-08-05
PCM001,Central_Warehouse,396,114,89,7,2024-08-06
AMX500,Central_Warehouse,172,69,112,7,2024-08-06
IBU400,Central_Warehouse,498,69,146,7,2024-08-06
MET850,Central_Warehouse,393,71,258,7,2024-08-06
CTZ010,Central_Warehouse,675,67,287,7,2024-08-06
OMP020,Central_Warehouse,135,71,225,7,2024-08-06
AZI250,Central_Warehouse,782,68,330,7,2024-08-06
DOL650,Central_Warehouse,204,115,274,7,2024-08-06
PAN040,Central_Warehouse,136,71,38,7,2024-08-06
ASP075,Central_Warehouse,139,72,163,7,2024-08-06
PCM001,Central_Warehouse,777,117,161,7,2024-08-07
AMX500,Central_Warehouse,693,70,81,7,2024-08-07
IBU400,Central_Warehouse,261,68,253,7,2024-08-07
MET850,Central_Warehouse,451,71,316,7,2024-08-07
CTZ010,Central_Warehouse,566,71,53,7,2024-08-07
OMP020,Central_Warehouse,268,72,156,7,2024-08-07
AZI250,Central_Warehouse,778,69,148,7,2024-08-07
DOL650,Central_Warehouse,581,109,81,7,2024-08-07
PAN040,Central_Warehouse,258,67,128,7,2024-08-07
ASP075,Central_Warehouse,769,69,232,7,2024-08-07
PCM001,Central_Warehouse,177,114,274,7,2024-08-08
AMX500,Central_Warehouse,771,71,348,7,2024-08-08
IBU400,Central_Warehouse,110,68,128,7,2024-08-08
MET850,Central_Warehouse,255,71,145,7,2024-08-08
CTZ010,Central_Warehouse,669,70,343,7,2024-08-08
OMP020,Central_Warehouse,620,72,263,7,2024-08-08
AZI250,Central_Warehouse,775,68,276,7,2024-08-08
DOL650,Central_Warehouse,365,111,310,7,2024-08-08
PAN040,Central_Warehouse,913,67,208,7,2024-08-08
ASP075,Central_Warehouse,996,69,303,7,2024-08-08
PCM001,Central_Warehouse,152,108,206,7,2024-08-09
AMX500,Central_Warehouse,512,69,217,7,2024-08-09
IBU400,Central_Warehouse,440,74,343,7,2024-08-09
MET850,Central_Warehouse,164,69,99,7,2024-08-09
CTZ010,Central_Warehouse,767,73,61,7,2024-08-09
OMP020,Central_Warehouse,685,73,317,7,2024-08-09
AZI250,Central_Warehouse,280,74,241,7,2024-08-09
DOL650,Central_Warehouse,152,117,127,7,2024-08-09
PAN040,Central_Warehouse,783,71,241,7,2024-08-09
ASP075,Central_Warehouse,305,72,148,7,2024-08-09
PCM001,Central_Warehouse,225,141,205,7,2024-08-10
AMX500,Central_Warehouse,224,83,204,7,2024-08-10
IBU400,Central_Warehouse,641,84,138,7,2024-08-10
MET850,Central_Warehouse,100,87,343,7,2024-08-10
CTZ010,Central_Warehouse,582,87,348,7,2024-08-10
OMP020,Central_Warehouse,569,86,365,7,2024-08-10
AZI250,Central_Warehouse,166,84,178,7,2024-08-10
DOL650,Central_Warehouse,334,132,232,7,2024-08-10
PAN040,Central_Warehouse,449,85,320,7,2024-08-10
ASP075,Central_Warehouse,839,83,182,7,2024-08-10
PCM001,Central_Warehouse,594,139,224,7,2024-08-11
AMX500,Central_Warehouse,179,81,33,7,2024-08-11
IBU400,Central_Warehouse,627,81,258,7,2024-08-11
MET850,Central_Warehouse,777,83,89,7,2024-08-11
CTZ010,Central_Warehouse,844,83,153,7,2024-08-11
OMP020,Central_Warehouse,695,83,34,7,2024-08-11
AZI250,Central_Warehouse,507,84,221,7,2024-08-11
DOL650,Central_Warehouse,961,133,288,7,2024-08-11
PAN040,Central_Warehouse,934,82,193,7,2024-08-11
ASP075,Central_Warehouse,914,89,100,7,2024-08-11
PCM001,Central_Warehouse,876,98,129,7,2024-08-12
AMX500,Central_Warehouse,936,61,164,7,2024-08-12
IBU400,Central_Warehouse,331,65,62,7,2024-08-12
MET850,Central_Warehouse,773,63,170,7,2024-08-12
CTZ010,Central_Warehouse,852,62,199,7,2024-08-12
OMP020,Central_Warehouse,565,64,130,7,2024-08-12
AZI250,Central_Warehouse,849,63,285,7,2024-08-12
DOL650,Central_Warehouse,883,101,355,7,2024-08-12
PAN040,Central_Warehouse,155,63,181,7,2024-08-12
ASP075,Central_Warehouse,494,64,297,7,2024-08-12
PCM001,Central_Warehouse,328,112,185,7,2024-08-13
AMX500,Central_Warehouse,189,72,107,7,2024-08-13
IBU400,Central_Warehouse,322,71,332,7,2024-08-13
MET850,Central_Warehouse,649,71,76,7,2024-08-13
CTZ010,Central_Warehouse,658,71,351,7,2024-08-13
OMP020,Central_Warehouse,484,67,91,7,2024-08-13
AZI250,Central_Warehouse,746,70,76,7,2024-08-13
DOL650,Central_Warehouse,733,115,234,7,2024-08-13
PAN040,Central_Warehouse,884,70,241,7,2024-08-13
ASP075,Central_Warehouse,397,70,180,7,2024-08-13
PCM001,Central_Warehouse,537,114,211,7,2024-08-14
AMX500,Central_Warehouse,216,67,280,7,2024-08-14
IBU400,Central_Warehouse,309,71,241,7,2024-08-14
MET850,Central_Warehouse,351,71,112,7,2024-08-14
CTZ010,Central_Warehouse,705,69,151,7,2024-08-14
OMP020,Central_Warehouse,886,71,216,7,2024-08-14
AZI250,Central_Warehouse,774,74,157,7,2024-08-14
DOL650,Central_Warehouse,236,109,59,7,2024-08-14
PAN040,Central_Warehouse,619,73,191,7,2024-08-14
ASP075,Central_Warehouse,875,71,141,7,2024-08-14
PCM001,Central_Warehouse,619,110,178,7,2024-08-15
AMX500,Central_Warehouse,759,70,181,7,2024-08-15
IBU400,Central_Warehouse,724,70,211,7,2024-08-15
MET850,Central_Warehouse,427,74,151,7,2024-08-15
CTZ010,Central_Warehouse,753,72,185,7,2024-08-15
OMP020,Central_Warehouse,901,69,201,7,2024-08-15
AZI250,Central_Warehouse,522,73,69,7,2024-08-15
DOL650,Central_Warehouse,778,117,290,7,2024-08-15
PAN040,Central_Warehouse,644,72,40,7,2024-08-15
ASP075,Central_Warehouse,741,73,349,7,2024-08-15
PCM001,Central_Warehouse,967,117,158,7,2024-08-16
AMX500,Central_Warehouse,415,70,313,7,2024-08-16
IBU400,Central_Warehouse,293,68,269,7,2024-08-16
MET850,Central_Warehouse,890,67,199,7,2024-08-16
CTZ010,Central_Warehouse,803,72,115,7,2024-08-16
OMP020,Central_Warehouse,940,71,37,7,2024-08-16
AZI250,Central_Warehouse,613,68,93,7,2024-08-16
DOL650,Central_Warehouse,601,116,174,7,2024-08-16
PAN040,Central_Warehouse,784,73,328,7,2024-08-16
ASP075,Central_Warehouse,418,68,230,7,2024-08-16
PCM001,Central_Warehouse,937,131,349,7,2024-08-17
AMX500,Central_Warehouse,645,82,256,7,2024-08-17
IBU400,Central_Warehouse,902,83,120,7,2024-08-17
MET850,Central_Warehouse,325,86,244,7,2024-08-17
CTZ010,Central_Warehouse,532,85,242,7,2024-08-17
OMP020,Central_Warehouse,180,88,347,7,2024-08-17
AZI250,Central_Warehouse,526,83,40,7,2024-08-17
DOL650,Central_Warehouse,119,140,100,7,2024-08-17
PAN040,Central_Warehouse,386,86,313,7,2024-08-17
ASP075,Central_Warehouse,649,87,142,7,2024-08-17
PCM001,Central_Warehouse,635,131,350,7,2024-08-18
AMX500,Central_Warehouse,357,82,73,7,2024-08-18
IBU400,Central_Warehouse,901,83,139,7,2024-08-18
MET850,Central_Warehouse,443,82,79,7,2024-08-18
CTZ010,Central_Warehouse,120,87,233,7,2024-08-18
OMP020,Central_Warehouse,249,84,340,7,2024-08-18
AZI250,Central_Warehouse,628,82,217,7,2024-08-18
DOL650,Central_Warehouse,771,133,344,7,2024-08-18
PAN040,Central_Warehouse,945,85,233,7,2024-08-18
ASP075,Central_Warehouse,850,88,333,7,2024-08-18
PCM001,Central_Warehouse,940,98,210,7,2024-08-19
AMX500,Central_Warehouse,869,61,296,7,2024-08-19
IBU400,Central_Warehouse,275,64,85,7,2024-08-19
MET850,Central_Warehouse,244,65,192,7,2024-08-19
CTZ010,Central_Warehouse,275,66,335,7,2024-08-19
OMP020,Central_Warehouse,533,62,53,7,2024-08-19
AZI250,Central_Warehouse,961,65,180,7,2024-08-19
DOL650,Central_Warehouse,602,97,184,7,2024-08-19
PAN040,Central_Warehouse,960,62,44,7,2024-08-19
ASP075,Central_Warehouse,158,63,174,7,2024-08-19
PCM001,Central_Warehouse,586,111,83,7,2024-08-20
AMX500,Central_Warehouse,869,72,41,7,2024-08-20
IBU400,Central_Warehouse,596,69,317,7,2024-08-20
MET850,Central_Warehouse,749,68,134,7,2024-08-20
CTZ010,Central_Warehouse,597,68,259,7,2024-08-20
OMP020,Central_Warehouse,498,73,215,7,2024-08-20
AZI250,Central_Warehouse,764,74,56,7,2024-08-20
DOL650,Central_Warehouse,136,116,267,7,2024-08-20
PAN040,Central_Warehouse,604,74,361,7,2024-08-20
ASP075,Central_Warehouse,635,70,58,7,2024-08-20
PCM001,Central_Warehouse,773,119,41,7,2024-08-21
AMX500,Central_Warehouse,535,71,167,7,2024-08-21
IBU400,Central_Warehouse,100,69,207,7,2024-08-21
MET850,Central_Warehouse,866,74,171,7,2024-08-21
CTZ010,Central_Warehouse,357,73,165,7,2024-08-21
OMP020,Central_Warehouse,811,69,338,7,2024-08-21
AZI250,Central_Warehouse,901,69,123,7,2024-08-21
DOL650,Central_Warehouse,597,118,137,7,2024-08-21
PAN040,Central_Warehouse,268,72,89,7,2024-08-21
ASP075,Central_Warehouse,444,71,167,7,2024-08-21
PCM001,Central_Warehouse,500,118,129,7,2024-08-22
AMX500,Central_Warehouse,275,73,340,7,2024-08-22
IBU400,Central_Warehouse,699,70,94,7,2024-08-22
MET850,Central_Warehouse,548,74,155,7,2024-08-22
CTZ010,Central_Warehouse,891,72,178,7,2024-08-22
OMP020,Central_Warehouse,319,70,185,7,2024-08-22
AZI250,Central_Warehouse,189,72,306,7,2024-08-22
DOL650,Central_Warehouse,302,110,340,7,2024-08-22
PAN040,Central_Warehouse,385,68,189,7,2024-08-22
ASP075,Central_Warehouse,360,73,209,7,2024-08-22
PCM001,Central_Warehouse,247,112,240,7,2024-08-23
AMX500,Central_Warehouse,175,74,74,7,2024-08-23
IBU400,Central_Warehouse,558,71,51,7,2024-08-23
MET850,Central_Warehouse,735,74,89,7,2024-08-23
CTZ010,Central_Warehouse,897,70,108,7,2024-08-23
OMP020,Central_Warehouse,116,69,306,7,2024-08-23
AZI250,Central_Warehouse,655,73,302,7,2024-08-23
DOL650,Central_Warehouse,583,110,179,7,2024-08-23
PAN040,Central_Warehouse,732,73,308,7,2024-08-23
ASP075,Central_Warehouse,879,74,66,7,2024-08-23
PCM001,Central_Warehouse,857,130,252,7,2024-08-24
AMX500,Central_Warehouse,824,89,231,7,2024-08-24
IBU400,Central_Warehouse,851,82,62,7,2024-08-24
MET850,Central_Warehouse,676,84,240,7,2024-08-24
CTZ010,Central_Warehouse,119,87,99,7,2024-08-24
OMP020,Central_Warehouse,383,86,251,7,2024-08-24
AZI250,Central_Warehouse,281,84,50,7,2024-08-24
DOL650,Central_Warehouse,782,133,149,7,2024-08-24
PAN040,Central_Warehouse,724,87,60,7,2024-08-24
ASP075,Central_Warehouse,644,84,109,7,2024-08-24
PCM001,Central_Warehouse,531,139,325,7,2024-08-25
AMX500,Central_Warehouse,362,87,80,7,2024-08-25
IBU400,Central_Warehouse,885,88,266,7,2024-08-25
MET850,Central_Warehouse,798,89,266,7,2024-08-25
CTZ010,Central_Warehouse,858,84,344,7,2024-08-25
OMP020,Central_Warehouse,583,87,145,7,2024-08-25
AZI250,Central_Warehouse,749,85,267,7,2024-08-25
DOL650,Central_Warehouse,578,139,215,7,2024-08-25
PAN040,Central_Warehouse,128,82,354,7,2024-08-25
ASP075,Central_Warehouse,823,88,357,7,2024-08-25
PCM001,Central_Warehouse,269,104,191,7,2024-08-26
AMX500,Central_Warehouse,824,65,144,7,2024-08-26
IBU400,Central_Warehouse,178,67,287,7,2024-08-26
MET850,Central_Warehouse,287,64,110,7,2024-08-26
CTZ010,Central_Warehouse,940,62,222,7,2024-08-26
OMP020,Central_Warehouse,565,66,107,7,2024-08-26
AZI250,Central_Warehouse,145,64,137,7,2024-08-26
DOL650,Central_Warehouse,643,106,94,7,2024-08-26
PAN040,Central_Warehouse,487,64,90,7,2024-08-26
ASP075,Central_Warehouse,810,64,211,7,2024-08-26
PCM001,Central_Warehouse,622,117,84,7,2024-08-27
AMX500,Central_Warehouse,593,69,272,7,2024-08-27
IBU400,Central_Warehouse,582,71,47,7,2024-08-27
MET850,Central_Warehouse,944,73,211,7,2024-08-27
CTZ010,Central_Warehouse,153,73,315,7,2024-08-27
OMP020,Central_Warehouse,489,71,173,7,2024-08-27
AZI250,Central_Warehouse,414,69,144,7,2024-08-27
DOL650,Central_Warehouse,481,113,159,7,2024-08-27
PAN040,Central_Warehouse,288,73,309,7,2024-08-27
ASP075,Central_Warehouse,218,74,357,7,2024-08-27
PCM001,Central_Warehouse,661,119,53,7,2024-08-28
AMX500,Central_Warehouse,629,73,117,7,2024-08-28
IBU400,Central_Warehouse,524,72,49,7,2024-08-28
MET850,Central_Warehouse,315,68,270,7,2024-08-28
CTZ010,Central_Warehouse,925,68,365,7,2024-08-28
OMP020,Central_Warehouse,465,74,63,7,2024-08-28
AZI250,Central_Warehouse,668,73,346,7,2024-08-28
DOL650,Central_Warehouse,198,117,200,7,2024-08-28
PAN040,Central_Warehouse,664,75,216,7,2024-08-28
ASP075,Central_Warehouse,363,74,188,7,2024-08-28
PCM001,Central_Warehouse,795,112,235,7,2024-08-29
AMX500,Central_Warehouse,600,68,184,7,2024-08-29
IBU400,Central_Warehouse,805,74,292,7,2024-08-29
MET850,Central_Warehouse,111,73,160,7,2024-08-29
CTZ010,Central_Warehouse,125,68,254,7,2024-08-29
OMP020,Central_Warehouse,441,70,144,7,2024-08-29
AZI250,Central_Warehouse,448,73,214,7,2024-08-29
DOL650,Central_Warehouse,144,119,48,7,2024-08-29
PAN040,Central_Warehouse,704,72,70,7,2024-08-29
ASP075,Central_Warehouse,756,75,158,7,2024-08-29
PCM001,Central_Warehouse,179,119,251,7,2024-08-30
AMX500,Central_Warehouse,313,68,160,7,2024-08-30
IBU400,Central_Warehouse,380,73,170,7,2024-08-30
MET850,Central_Warehouse,986,74,214,7,2024-08-30
CTZ010,Central_Warehouse,119,74,93,7,2024-08-30
OMP020,Central_Warehouse,791,69,270,7,2024-08-30
AZI250,Central_Warehouse,841,69,341,7,2024-08-30
DOL650,Central_Warehouse,172,110,227,7,2024-08-30
PAN040,Central_Warehouse,463,72,357,7,2024-08-30
ASP075,Central_Warehouse,229,68,70,7,2024-08-30
PCM001,Central_Warehouse,622,131,73,7,2024-08-31
AMX500,Central_Warehouse,686,82,152,7,2024-08-31
IBU400,Central_Warehouse,482,85,299,7,2024-08-31
MET850,Central_Warehouse,408,90,200,7,2024-08-31
CTZ010,Central_Warehouse,308,88,247,7,2024-08-31
OMP020,Central_Warehouse,217,84,126,7,2024-08-31
AZI250,Central_Warehouse,974,87,162,7,2024-08-31
DOL650,Central_Warehouse,457,140,113,7,2024-08-31
PAN040,Central_Warehouse,837,83,262,7,2024-08-31
ASP075,Central_Warehouse,238,84,99,7,2024-08-31
PCM001,Central_Warehouse,891,114,128,7,2024-09-01
AMX500,Central_Warehouse,505,71,224,7,2024-09-01
IBU400,Central_Warehouse,311,69,248,7,2024-09-01
MET850,Central_Warehouse,790,69,253,7,2024-09-01
CTZ010,Central_Warehouse,278,70,269,7,2024-09-01
OMP020,Central_Warehouse,308,71,337,7,2024-09-01
AZI250,Central_Warehouse,661,70,278,7,2024-09-01
DOL650,Central_Warehouse,331,115,60,7,2024-09-01
PAN040,Central_Warehouse,471,70,171,7,2024-09-01
ASP075,Central_Warehouse,251,72,85,7,2024-09-01
PCM001,Central_Warehouse,862,89,156,7,2024-09-02
AMX500,Central_Warehouse,751,56,351,7,2024-09-02
IBU400,Central_Warehouse,211,56,194,7,2024-09-02
MET850,Central_Warehouse,871,52,104,7,2024-09-02
CTZ010,Central_Warehouse,710,51,167,7,2024-09-02
OMP020,Central_Warehouse,254,55,116,7,2024-09-02
AZI250,Central_Warehouse,569,54,54,7,2024-09-02
DOL650,Central_Warehouse,119,86,76,7,2024-09-02
PAN040,Central_Warehouse,943,53,308,7,2024-09-02
ASP075,Central_Warehouse,110,55,94,7,2024-09-02
PCM001,Central_Warehouse,806,92,115,7,2024-09-03
AMX500,Central_Warehouse,177,57,340,7,2024-09-03
IBU400,Central_Warehouse,153,60,279,7,2024-09-03
MET850,Central_Warehouse,800,58,35,7,2024-09-03
CTZ010,Central_Warehouse,976,62,53,7,2024-09-03
OMP020,Central_Warehouse,231,59,261,7,2024-09-03
AZI250,Central_Warehouse,917,61,233,7,2024-09-03
DOL650,Central_Warehouse,688,98,274,7,2024-09-03
PAN040,Central_Warehouse,815,60,111,7,2024-09-03
ASP075,Central_Warehouse,105,59,166,7,2024-09-03
PCM001,Central_Warehouse,675,100,144,7,2024-09-04
AMX500,Central_Warehouse,457,61,272,7,2024-09-04
IBU400,Central_Warehouse,567,59,200,7,2024-09-04
MET850,Central_Warehouse,909,60,358,7,2024-09-04
CTZ010,Central_Warehouse,958,58,255,7,2024-09-04
OMP020,Central_Warehouse,398,58,207,7,2024-09-04
AZI250,Central_Warehouse,947,63,284,7,2024-09-04
DOL650,Central_Warehouse,371,98,200,7,2024-09-04
PAN040,Central_Warehouse,573,57,163,7,2024-09-04
ASP075,Central_Warehouse,427,62,250,7,2024-09-04
PCM001,Central_Warehouse,582,94,324,7,2024-09-05
AMX500,Central_Warehouse,593,59,146,7,2024-09-05
IBU400,Central_Warehouse,410,60,122,7,2024-09-05
MET850,Central_Warehouse,930,61,123,7,2024-09-05
CTZ010,Central_Warehouse,359,58,317,7,2024-09-05
OMP020,Central_Warehouse,801,62,206,7,2024-09-05
AZI250,Central_Warehouse,586,62,72,7,2024-09-05
DOL650,Central_Warehouse,227,101,302,7,2024-09-05
PAN040,Central_Warehouse,459,59,38,7,2024-09-05
ASP075,Central_Warehouse,558,57,184,7,2024-09-05
PCM001,Central_Warehouse,955,99,273,7,2024-09-06
AMX500,Central_Warehouse,357,59,90,7,2024-09-06
IBU400,Central_Warehouse,631,63,236,7,2024-09-06
MET850,Central_Warehouse,590,62,194,7,2024-09-06
CTZ010,Central_Warehouse,811,58,365,7,2024-09-06
OMP020,Central_Warehouse,694,58,139,7,2024-09-06
AZI250,Central_Warehouse,605,62,66,7,2024-09-06
DOL650,Central_Warehouse,595,96,282,7,2024-09-06
PAN040,Central_Warehouse,440,62,198,7,2024-09-06
ASP075,Central_Warehouse,293,61,115,7,2024-09-06
PCM001,Central_Warehouse,711,111,40,7,2024-09-07
AMX500,Central_Warehouse,656,71,62,7,2024-09-07
IBU400,Central_Warehouse,358,74,238,7,2024-09-07
MET850,Central_Warehouse,717,75,56,7,2024-09-07
CTZ010,Central_Warehouse,222,68,339,7,2024-09-07
OMP020,Central_Warehouse,867,71,161,7,2024-09-07
AZI250,Central_Warehouse,292,70,365,7,2024-09-07
DOL650,Central_Warehouse,424,121,277,7,2024-09-07
PAN040,Central_Warehouse,595,68,52,7,2024-09-07
ASP075,Central_Warehouse,865,73,86,7,2024-09-07
PCM001,Central_Warehouse,885,112,227,7,2024-09-08
AMX500,Central_Warehouse,141,70,141,7,2024-09-08
IBU400,Central_Warehouse,383,74,167,7,2024-09-08
MET850,Central_Warehouse,323,71,157,7,2024-09-08
CTZ010,Central_Warehouse,671,73,78,7,2024-09-08
OMP020,Central_Warehouse,678,71,340,7,2024-09-08
AZI250,Central_Warehouse,331,72,166,7,2024-09-08
DOL650,Central_Warehouse,464,111,154,7,2024-09-08
PAN040,Central_Warehouse,638,71,196,7,2024-09-08
ASP075,Central_Warehouse,382,69,143,7,2024-09-08
PCM001,Central_Warehouse,385,86,111,7,2024-09-09
AMX500,Central_Warehouse,399,52,237,7,2024-09-09
IBU400,Central_Warehouse,581,53,181,7,2024-09-09
MET850,Central_Warehouse,753,51,335,7,2024-09-09
CTZ010,Central_Warehouse,359,56,274,7,2024-09-09
OMP020,Central_Warehouse,830,52,181,7,2024-09-09
AZI250,Central_Warehouse,601,55,78,7,2024-09-09
DOL650,Central_Warehouse,725,89,243,7,2024-09-09
PAN040,Central_Warehouse,615,53,101,7,2024-09-09
ASP075,Central_Warehouse,701,56,187,7,2024-09-09
PCM001,Central_Warehouse,631,91,198,7,2024-09-10
AMX500,Central_Warehouse,259,61,230,7,2024-09-10
IBU400,Central_Warehouse,929,59,322,7,2024-09-10
MET850,Central_Warehouse,271,57,159,7,2024-09-10
CTZ010,Central_Warehouse,254,58,159,7,2024-09-10
OMP020,Central_Warehouse,223,60,53,7,2024-09-10
AZI250,Central_Warehouse,906,62,344,7,2024-09-10
DOL650,Central_Warehouse,614,101,293,7,2024-09-10
PAN040,Central_Warehouse,739,60,136,7,2024-09-10
ASP075,Central_Warehouse,733,60,164,7,2024-09-10
PCM001,Central_Warehouse,885,96,204,7,2024-09-11
AMX500,Central_Warehouse,318,60,188,7,2024-09-11
IBU400,Central_Warehouse,481,62,256,7,2024-09-11
MET850,Central_Warehouse,275,57,259,7,2024-09-11
CTZ010,Central_Warehouse,106,59,271,7,2024-09-11
OMP020,Central_Warehouse,758,61,99,7,2024-09-11
